mid_price,volume_usd,quote_currency,estimated_delivery_price,creation_timestamp,base_currency,underlying_index,underlying_price,mark_iv,volume,interest_rate,price_change,open_interest,ask_price,bid_price,instrument_name,mark_price,last,low,high
,948.17,BTC,72011.29,1710223032948,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,0.1,0.0,0.0,0.1,0.137,,BTC-12MAR24-63000-C,0.12943498,0.132,0.132,0.132
0.147,0.0,BTC,72011.29,1710223032948,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,421.2,0.2125,0.0815,BTC-27DEC24-54000-P,0.14727751,0.092,,
0.217,351557.49,BTC,72011.29,1710223032948,BTC,BTC-22MAR24,73182.95,95.4,21.9,0.0,-0.8969,4.5,0.224,0.21,BTC-22MAR24-57000-C,0.22509126,0.221,0.221,0.227
0.179,884400.41,BTC,72011.29,1710223032948,BTC,SYN.BTC-31MAY24,76380.14777777778,78.11,66.3,0.0,6.5282,188.9,0.182,0.176,BTC-31MAY24-70000-C,0.1852576,0.1795,0.1685,0.1875
,0.0,BTC,72011.29,1710223032948,BTC,BTC-22MAR24,73182.95,100.0,0.0,0.0,,0.0,,,BTC-22MAR24-44000-C,0.39884697,,,
,0.0,BTC,72011.29,1710223032948,BTC,SYN.BTC-5APR24,74093.35500000001,65.05,0.0,0.0,,0.0,,,BTC-5APR24-72000-P,0.05328841,,,
0.02675,0.0,BTC,72011.29,1710223032948,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,701.7,0.037,0.0165,BTC-27DEC24-40000-P,0.07231602,0.0775,,
,0.0,BTC,72011.29,1710223032948,BTC,BTC-26APR24,75195.36,86.25,0.0,0.0,,0.0,,,BTC-26APR24-92000-P,0.27464942,,,
,0.0,BTC,72011.29,1710223032948,BTC,SYN.BTC-5APR24,74093.35500000001,81.29,0.0,0.0,,0.0,,,BTC-5APR24-60000-C,0.20607353,,,
0.0085,459095.91,BTC,72011.29,1710223032948,BTC,SYN.BTC-14MAR24,72505.58708731517,98.15,643.3,0.0,-30.7692,357.4,0.009,0.008,BTC-14MAR24-69000-P,0.0141607,0.009,0.008,0.013
,19332.02,BTC,72011.29,1710223032948,BTC,BTC-29MAR24,73732.53,100.0,5.6,0.0,109900.0,414.6,0.0001,,BTC-29MAR24-20000-P,0.0,0.11,0.0001,0.11
0.00405,84715.56,BTC,72011.29,1710223032948,BTC,SYN.BTC-14MAR24,72505.58708731517,99.26,219.1,0.0,-38.6667,175.8,0.0049,0.0032,BTC-14MAR24-67000-P,0.00785294,0.0046,0.0046,0.0075
,0.0,BTC,72011.29,1710223032948,BTC,SYN.BTC-13MAR24,72435.84417463036,99.72,0.0,0.0,,0.0,0.0205,,BTC-13MAR24-73750-C,0.01924212,,,
0.11375,0.0,BTC,72011.29,1710223032949,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,312.7,0.117,0.1105,BTC-27DEC24-60000-P,0.18585181,0.136,,
,0.0,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73732.53,100.0,0.0,0.0,,182.1,0.0005,,BTC-29MAR24-22000-P,0.0,0.0001,,
0.66425,1595039.76,BTC,72011.29,1710223032949,BTC,BTC-28JUN24,77316.26,97.13,37.5,0.0,-0.1942,238.4,0.672,0.6565,BTC-28JUN24-26000-C,0.66592805,0.668,0.4,0.6693
0.1675,2124367.36,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73732.53,89.88,173.3,0.0,21.9424,112.6,0.1705,0.1645,BTC-29MAR24-62000-C,0.17808766,0.1695,0.139,0.174
,0.0,BTC,72011.29,1710223032949,BTC,BTC-22MAR24,73182.95,100.0,0.0,0.0,,0.0,,,BTC-22MAR24-46000-P,0.00013764,,,
,501747.89,BTC,72011.29,1710223032949,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,50.0,0.0,-1.0753,50.0,0.1605,,BTC-13MAR24-62500-C,0.13751001,0.138,0.138,0.1395
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,0.0,0.0,,0.0,0.0008,,BTC-12MAR24-66250-P,0.00033499,,,
0.10625,570377.41,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76373.63777777778,80.81,73.0,0.0,8.6735,26.7,0.107,0.1055,BTC-31MAY24-84000-C,0.11314491,0.1065,0.098,0.114
0.00165,3755.47,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73726.02,100.0,35.2,0.0,-17.6471,299.0,0.0019,0.0014,BTC-29MAR24-46000-P,0.00099487,0.0014,0.0014,0.0017
,0.0,BTC,72011.29,1710223032949,BTC,BTC-27SEP24,80619.44,79.35,0.0,0.0,,0.0,,,BTC-27SEP24-78000-P,0.21115608,,,
,743531.88,BTC,72011.29,1710223032949,BTC,BTC-27DEC24,81002.9024,100.0,25.0,0.0,0.0,0.0,,,BTC-27DEC24-64000-C,0.42325452,0.543,0.4156,0.4156
,0.0,BTC,72011.29,1710223032949,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,0.0,,,BTC-27DEC24-64000-P,0.21342079,,,
0.039,958203.66,BTC,72011.29,1710223032949,BTC,BTC-22MAR24,73182.95,86.64,288.7,0.0,-14.2857,83.1,0.0395,0.0385,BTC-22MAR24-75000-C,0.04826503,0.039,0.039,0.0495
,0.0,BTC,72011.29,1710223032949,BTC,BTC-27DEC24,81002.9024,67.32,0.0,0.0,,0.0,,,BTC-27DEC24-78000-P,0.21371502,,,
0.0375,153393.98,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76373.63777777778,79.99,54.7,0.0,-9.5238,29.4,0.0385,0.0365,BTC-31MAY24-57000-P,0.04018278,0.038,0.038,0.042
0.1915,965326.77,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73732.53,100.0,38.3,0.0,3.1019,528.3,0.348,0.035,BTC-29MAR24-48000-C,0.35068408,0.349,0.3385,0.35
0.13375,0.0,BTC,72011.29,1710223032949,BTC,BTC-27DEC24,81002.9024,79.56,0.0,0.0,,152.6,0.1555,0.112,BTC-27DEC24-120000-C,0.15198402,0.128,,
0.51,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76373.63777777778,100.0,0.0,0.0,,66.5,0.5175,0.5025,BTC-31MAY24-38000-C,0.51231437,0.4575,,
0.0125,454714.88,BTC,72011.29,1710223032949,BTC,SYN.BTC-14MAR24,72505.58708731517,100.0,350.7,0.0,-38.0952,148.2,0.013,0.012,BTC-14MAR24-74500-C,0.02271366,0.013,0.013,0.0225
0.293,4706698.96,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73726.02,97.72,220.7,0.0,-0.3378,399.4,0.2955,0.2905,BTC-29MAR24-52000-C,0.29867555,0.295,0.293,0.296
0.6895,0.0,BTC,72011.29,1710223032949,BTC,BTC-28JUN24,77316.26,98.56,0.0,0.0,,217.8,0.697,0.682,BTC-28JUN24-24000-C,0.69113921,0.639,,
0.00135,0.0,BTC,72011.29,1710223032949,BTC,BTC-27SEP24,80619.44,100.0,0.0,0.0,,86.8,0.0016,0.0011,BTC-27SEP24-15000-P,0.00119354,0.0023,,
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-12MAR24,72366.10126194553,96.85,0.0,0.0,,0.0,0.003,,BTC-12MAR24-68750-P,0.00225839,0.0176,,
0.025,0.0,BTC,72011.29,1710223032949,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,394.6,0.027,0.023,BTC-27DEC24-36000-P,0.05533711,0.0365,,
,17471.48,BTC,72011.29,1710223032949,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,40.8,0.0,-67.5676,77.2,0.0012,,BTC-12MAR24-67000-P,0.00065698,0.0012,0.0004,0.0535
,0.0,BTC,72011.29,1710223032949,BTC,BTC-28JUN24,77316.26,66.96,0.0,0.0,,0.0,,,BTC-28JUN24-72000-P,0.1081883,,,
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-12MAR24,72366.10126194553,98.3,0.0,0.0,,0.0,0.0775,,BTC-12MAR24-67750-C,0.06491179,,,
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,0.0,0.0,,0.0,0.0009,,BTC-13MAR24-62500-P,0.0003425,,,
0.029,1090621.19,BTC,72011.29,1710223032949,BTC,BTC-22MAR24,73182.95,87.01,477.9,0.0,-27.1605,197.4,0.0295,0.0285,BTC-22MAR24-69000-P,0.03351372,0.0295,0.028,0.0405
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-5APR24,74093.35500000001,81.29,0.0,0.0,,50.0,,,BTC-5APR24-60000-P,0.01586275,0.0296,,
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,0.0,0.0,,0.0,0.089,,BTC-12MAR24-66750-C,0.07813526,,,
0.00235,0.0,BTC,72011.29,1710223032949,BTC,BTC-28JUN24,77316.26,95.02,0.0,0.0,,165.3,0.0027,0.002,BTC-28JUN24-28000-P,0.00287823,0.0042,,
0.0055,74961.01,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73732.53,90.34,152.6,0.0,0.0,129.5,0.006,0.005,BTC-29MAR24-56000-P,0.00657975,0.0065,0.0065,0.0075
0.21725,16092.09,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76373.63777777778,78.5,1.0,0.0,0.0,71.9,0.225,0.2095,BTC-31MAY24-65000-C,0.22252821,0.2225,0.2225,0.2225
0.0425,281081.11,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76373.63777777778,91.41,87.9,0.0,4.9383,39.5,0.0435,0.0415,BTC-31MAY24-110000-C,0.05606271,0.0425,0.0405,0.046
0.3663,94838.49,BTC,72011.29,1710223032949,BTC,BTC-27SEP24,80625.95,91.96,1.8,0.0,0.0,126.9,0.7325,0.0001,BTC-27SEP24-22000-C,0.7307876,0.7285,0.7285,0.7285
0.08275,430798.92,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76373.63777777778,78.5,71.2,0.0,-14.5833,27.8,0.0845,0.081,BTC-31MAY24-67000-P,0.08451258,0.082,0.082,0.096
0.0865,1025728.18,BTC,72011.29,1710223032949,BTC,BTC-26APR24,75201.87,99.79,156.7,0.0,-7.4468,95.3,0.0875,0.0855,BTC-26APR24-79000-C,0.11976292,0.087,0.0865,0.094
,0.0,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73726.02,89.19,0.0,0.0,,0.0,,,BTC-29MAR24-73500-P,0.07655737,,,
0.19975,1100574.61,BTC,72011.29,1710223032949,BTC,BTC-26APR24,75201.87,80.55,79.1,0.0,3.937,116.6,0.2015,0.198,BTC-26APR24-63000-C,0.20448382,0.198,0.1885,0.199
0.026,1136802.32,BTC,72011.29,1710223032949,BTC,BTC-22MAR24,73182.95,94.79,507.7,0.0,-18.4615,327.9,0.0275,0.0245,BTC-22MAR24-78000-C,0.03897336,0.0265,0.0265,0.036
,0.0,BTC,72011.29,1710223032949,BTC,BTC-22MAR24,73182.95,100.0,0.0,0.0,,0.0,,,BTC-22MAR24-35000-P,2.1e-07,,,
0.08125,857706.07,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73732.53,82.77,150.0,0.0,22.7273,0.6,0.083,0.0795,BTC-29MAR24-71000-C,0.09128195,0.081,0.066,0.0905
,0.0,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73732.53,89.58,0.0,0.0,,0.0,,,BTC-29MAR24-66500-C,0.13368523,,,
0.20775,555711.61,BTC,72011.29,1710223032949,BTC,BTC-26APR24,75201.87,83.84,34.5,0.0,-8.114,105.9,0.2125,0.203,BTC-26APR24-86000-P,0.21083436,0.2095,0.2095,0.228
0.00055,24860.58,BTC,72011.29,1710223032949,BTC,SYN.BTC-12MAR24,72366.10126194553,95.79,102.2,0.0,4000.0,64.2,0.001,0.0001,BTC-12MAR24-74500-C,0.00612221,0.0041,0.0001,0.0115
0.454,1578493.55,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73732.53,100.0,49.2,0.0,2.784,1372.5,0.4565,0.4515,BTC-29MAR24-40000-C,0.45760385,0.4615,0.449,0.4615
0.12475,0.0,BTC,72011.29,1710223032949,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,89.1,0.128,0.1215,BTC-27DEC24-62000-P,0.19946015,0.1525,,
0.0022,22546.77,BTC,72011.29,1710223032949,BTC,BTC-22MAR24,73189.46,97.75,100.7,0.0,-35.2941,180.6,0.0024,0.002,BTC-22MAR24-56000-P,0.00339789,0.0022,0.0022,0.0036
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-13MAR24,72435.84417463036,99.56,0.0,0.0,,0.0,0.075,,BTC-13MAR24-69750-C,0.04912191,,,
,0.0,BTC,72011.29,1710223032949,BTC,BTC-28JUN24,77316.26,83.97,0.0,0.0,,0.0,,,BTC-28JUN24-76000-P,0.17125288,,,
0.0006,9098.61,BTC,72011.29,1710223032949,BTC,BTC-15MAR24,72575.33,100.0,162.2,0.0,-20.0,298.8,0.001,0.0002,BTC-15MAR24-58000-P,0.00040621,0.0008,0.0004,0.001
0.10975,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,0.0,0.0,,0.0,0.118,0.1015,BTC-13MAR24-64000-C,0.11733745,,,
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-5APR24,74093.35500000001,65.57,0.0,0.0,,25.0,,,BTC-5APR24-73000-C,0.07508904,0.0756,,
0.07175,548349.52,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76373.63777777778,78.5,103.8,0.0,-13.8554,7.8,0.0735,0.07,BTC-31MAY24-65000-P,0.07360722,0.0715,0.0715,0.083
0.07825,958994.36,BTC,72011.29,1710223032949,BTC,BTC-22MAR24,73182.95,87.06,146.6,0.0,22.8188,175.8,0.092,0.0645,BTC-22MAR24-68000-C,0.09954021,0.0915,0.0745,0.1
,0.0,BTC,72011.29,1710223032949,BTC,BTC-15MAR24,72575.33,100.0,0.0,0.0,,0.0,,,BTC-15MAR24-35000-P,0.0,,,
0.00025,0.0,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73732.53,100.0,0.0,0.0,,221.7,0.0003,0.0002,BTC-29MAR24-32000-P,2.56e-06,0.0007,,
0.44825,250354.22,BTC,72011.29,1710223032949,BTC,BTC-27SEP24,80619.44,86.47,5.5,0.0,3.2182,202.5,0.6625,0.234,BTC-27SEP24-28000-C,0.66012704,0.6575,0.637,0.6575
,0.0,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73726.02,87.89,0.0,0.0,,0.0,,,BTC-29MAR24-69500-C,0.10700331,,,
0.01925,0.0,BTC,72011.29,1710223032949,BTC,BTC-27SEP24,80619.44,82.94,0.0,0.0,,383.1,0.02,0.0185,BTC-27SEP24-38000-P,0.02169285,0.0225,,
0.0065,16228.1,BTC,72011.29,1710223032949,BTC,BTC-26APR24,75201.87,91.4,32.3,0.0,16.6667,48.6,0.007,0.006,BTC-26APR24-46000-P,0.00701951,0.007,0.006,0.007
0.0002,22614.38,BTC,72011.29,1710223032949,BTC,SYN.BTC-12MAR24,72366.10126194553,95.69,101.6,0.0,-60.0,49.4,0.0003,0.0001,BTC-12MAR24-69500-P,0.0036345,0.0038,0.0001,0.0095
,0.0,BTC,72011.29,1710223032949,BTC,BTC-27DEC24,81002.9024,71.05,0.0,0.0,,0.0,,,BTC-27DEC24-84000-P,0.27234555,,,
0.2665,4473589.93,BTC,72011.29,1710223032949,BTC,BTC-29MAR24,73726.02,95.6,230.6,0.0,-0.9225,96.7,0.269,0.264,BTC-29MAR24-54000-C,0.27309635,0.2685,0.2665,0.271
0.05975,0.0,BTC,72011.29,1710223032949,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,600.0,0.0625,0.057,BTC-27DEC24-48000-P,0.11238525,0.0695,,
0.26025,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76380.14777777778,78.79,0.0,0.0,,133.4,0.2675,0.253,BTC-31MAY24-60000-C,0.2648641,0.209,,
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-12MAR24,72366.10126194553,94.6,0.0,0.0,,0.0,0.0515,,BTC-12MAR24-70250-C,0.03488138,,,
0.04425,1363613.83,BTC,72011.29,1710223032949,BTC,BTC-22MAR24,73182.95,86.09,372.5,0.0,22.6667,59.2,0.046,0.0425,BTC-22MAR24-74000-C,0.05367193,0.046,0.0375,0.055
0.03275,112060.35,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76380.14777777778,80.06,47.7,0.0,-11.1111,52.9,0.034,0.0315,BTC-31MAY24-55000-P,0.03337525,0.032,0.0315,0.036
0.3365,617086.83,BTC,72011.29,1710223032949,BTC,BTC-28JUN24,77322.77,81.88,25.4,0.0,3.6753,246.8,0.348,0.325,BTC-28JUN24-54000-C,0.34555129,0.3385,0.3265,0.3385
0.0054,11082.37,BTC,72011.29,1710223032949,BTC,BTC-26APR24,75201.87,92.42,28.4,0.0,0.0,88.0,0.006,0.0048,BTC-26APR24-45000-P,0.00624537,0.0055,0.0055,0.0065
0.00145,54299.39,BTC,72011.29,1710223032949,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,189.1,0.0,-66.25,72.1,0.0017,0.0012,BTC-13MAR24-67500-P,0.00512388,0.0027,0.0024,0.008
0.242,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76373.63777777778,78.61,0.0,0.0,,74.2,0.2495,0.2345,BTC-31MAY24-62000-C,0.24718976,0.1935,,
0.00775,195516.37,BTC,72011.29,1710223032949,BTC,BTC-22MAR24,73189.46,90.0,280.6,0.0,-42.3077,127.8,0.009,0.0065,BTC-22MAR24-62000-P,0.01016918,0.0075,0.0075,0.013
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-12MAR24,72366.10126194553,93.85,0.0,0.0,,0.0,0.0085,,BTC-12MAR24-70750-P,0.00739886,,,
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-5APR24,74093.35500000001,64.98,0.0,0.0,,0.0,,,BTC-5APR24-68000-C,0.11382366,,,
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76373.63777777778,91.41,0.0,0.0,,0.0,,,BTC-31MAY24-98000-P,0.36694484,,,
0.2285,0.0,BTC,72011.29,1710223032949,BTC,BTC-27DEC24,81002.9024,69.71,0.0,0.0,,200.3,0.2545,0.2025,BTC-27DEC24-90000-C,0.20580818,0.2055,,
,0.0,BTC,72011.29,1710223032949,BTC,BTC-27SEP24,80619.44,70.16,0.0,0.0,,0.0,,,BTC-27SEP24-74000-P,0.15785613,,,
0.0018,378.02,BTC,72011.29,1710223032949,BTC,BTC-28JUN24,77316.26,97.13,2.8,0.0,0.0,270.4,0.0021,0.0015,BTC-28JUN24-26000-P,0.00218079,0.0019,0.0019,0.0019
0.02875,1157036.4,BTC,72011.29,1710223032949,BTC,BTC-15MAR24,72575.33,92.17,503.6,0.0,-32.1429,219.6,0.03,0.0275,BTC-15MAR24-72000-P,0.03303284,0.0285,0.0285,0.042
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-14MAR24,72505.58708731517,100.0,0.0,0.0,,0.0,0.094,,BTC-14MAR24-77500-P,0.08003752,,,
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-5APR24,74093.35500000001,87.2,0.0,0.0,,0.0,,,BTC-5APR24-100000-C,0.0113972,,,
,255.12,BTC,72011.29,1710223032949,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,10.1,0.0,-75.0,20.6,0.0001,,BTC-12MAR24-63000-P,8.35e-06,0.0001,0.0001,0.0004
0.36325,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-31MAY24,76380.14777777778,82.39,0.0,0.0,,54.4,0.3695,0.357,BTC-31MAY24-50000-C,0.36689434,0.2405,,
,0.0,BTC,72011.29,1710223032949,BTC,SYN.BTC-14MAR24,72505.58708731517,97.73,0.0,0.0,,0.0,0.026,,BTC-14MAR24-71250-P,0.02526762,,,
0.0625,1202752.92,BTC,72011.29,1710223032949,BTC,BTC-22MAR24,73182.95,86.09,262.2,0.0,-7.4074,24.6,0.0635,0.0615,BTC-22MAR24-74000-P,0.0647958,0.0625,0.0615,0.07
,143.03,BTC,72011.29,1710223032949,BTC,SYN.BTC-12MAR24,72366.10126194553,98.21,2.0,0.0,0.0,2.0,0.0085,,BTC-12MAR24-75500-C,0.00373372,0.001,0.001,0.001
,0.0,BTC,72011.29,1710223032949,BTC,BTC-22MAR24,73189.46,100.0,0.0,0.0,,0.0,,,BTC-22MAR24-47000-P,0.00020869,,,
0.31925,92303.78,BTC,72011.29,1710223032949,BTC,BTC-27SEP24,80619.44,82.91,3.8,0.0,91.9414,255.3,0.34,0.2985,BTC-27SEP24-65000-C,0.3272251,0.524,0.273,0.524
0.00575,133076.43,BTC,72011.29,1710223032950,BTC,BTC-22MAR24,73182.95,90.0,220.3,0.0,-30.0,48.9,0.0065,0.005,BTC-22MAR24-61000-P,0.00816795,0.007,0.007,0.01
0.02925,1674251.7,BTC,72011.29,1710223032950,BTC,SYN.BTC-14MAR24,72505.58708731517,91.91,666.7,0.0,-13.5447,42.1,0.0305,0.028,BTC-14MAR24-71500-C,0.03871104,0.03,0.0295,0.041
,0.0,BTC,72011.29,1710223032950,BTC,BTC-22MAR24,73182.95,100.0,0.0,0.0,,0.0,,,BTC-22MAR24-100000-C,0.00268423,,,
0.06225,605609.88,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,83.3,129.6,0.0,24.2718,219.6,0.0655,0.059,BTC-26APR24-85000-C,0.0701516,0.064,0.0515,0.0695
0.07,1377931.82,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,80.22,265.9,0.0,-15.8537,23.1,0.071,0.069,BTC-26APR24-69000-P,0.07189869,0.069,0.069,0.082
,0.0,BTC,72011.29,1710223032950,BTC,SYN.BTC-31MAY24,76373.63777777778,100.0,0.0,0.0,,0.0,,,BTC-31MAY24-130000-C,0.03884569,,,
0.0018,1345.49,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,100.0,9.7,0.0,10.5263,122.0,0.0021,0.0015,BTC-26APR24-36000-P,0.00164476,0.0021,0.0019,0.0021
0.0125,102152.02,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,100.0,94.4,0.0,0.0,258.4,0.013,0.012,BTC-26APR24-120000-C,0.01924951,0.013,0.013,0.0194
,103656.8,BTC,72011.29,1710223032950,BTC,BTC-27DEC24,81002.9024,100.0,3.0,0.0,0.0,54.0,,0.4725,BTC-27DEC24-45000-C,0.5408641,0.4845,0.4845,0.4845
0.29525,2162.49,BTC,72011.29,1710223032950,BTC,BTC-27DEC24,81002.9024,68.91,0.1,0.0,0.0,319.6,0.3305,0.26,BTC-27DEC24-70000-C,0.29909942,0.299,0.299,0.299
,1969640.94,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80619.44,82.91,100.0,0.0,0.2804,0.0,,,BTC-27SEP24-68000-C,0.30850789,0.2861,0.2853,0.2862
0.20375,0.0,BTC,72011.29,1710223032950,BTC,BTC-27DEC24,81002.9024,69.39,0.0,0.0,,280.6,0.212,0.1955,BTC-27DEC24-75000-P,0.19888597,0.227,,
,0.0,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75261.53,88.34,0.0,0.0,,0.0,,,BTC-26APR24-83000-P,0.18874854,,,
0.53325,1486347.77,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,100.0,39.6,0.0,1.7094,185.8,0.536,0.5305,BTC-26APR24-35000-C,0.53584828,0.5355,0.5265,0.5355
0.07075,220790.18,BTC,72011.29,1710223032950,BTC,BTC-22MAR24,73182.95,86.64,42.6,0.0,-7.8947,6.6,0.072,0.0695,BTC-22MAR24-75000-P,0.07305273,0.07,0.069,0.076
0.56275,0.0,BTC,72011.29,1710223032950,BTC,BTC-29MAR24,73726.02,100.0,0.0,0.0,,1751.9,0.565,0.5605,BTC-29MAR24-32000-C,0.56597961,0.539,,
0.208,350133.8,BTC,72011.29,1710223032950,BTC,BTC-28JUN24,77316.26,77.58,23.4,0.0,0.4831,249.3,0.213,0.203,BTC-28JUN24-70000-C,0.21138074,0.208,0.2065,0.208
0.1425,801665.91,BTC,72011.29,1710223032950,BTC,SYN.BTC-31MAY24,76373.63777777778,78.79,76.6,0.0,16.1943,77.0,0.1445,0.1405,BTC-31MAY24-76000-C,0.14904889,0.1435,0.1235,0.151
0.0545,614011.13,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,80.22,152.5,0.0,-15.2,225.4,0.056,0.053,BTC-26APR24-66000-P,0.05571743,0.053,0.053,0.0625
0.0075,363795.45,BTC,72011.29,1710223032950,BTC,SYN.BTC-13MAR24,72435.84417463036,99.72,382.0,0.0,-46.875,168.4,0.008,0.007,BTC-13MAR24-74000-C,0.01795401,0.0085,0.0085,0.0175
0.0105,1413.93,BTC,72011.29,1710223032950,BTC,BTC-28JUN24,77316.26,85.07,2.0,0.0,0.0,359.8,0.0115,0.0095,BTC-28JUN24-40000-P,0.0114977,0.01,0.01,0.01
0.02,45262.02,BTC,72011.29,1710223032950,BTC,SYN.BTC-31MAY24,76380.14777777778,82.39,30.9,0.0,4.7619,82.8,0.0205,0.0195,BTC-31MAY24-50000-P,0.0215147,0.022,0.02,0.022
0.27075,1231091.36,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,83.63,64.7,0.0,5.4159,259.6,0.273,0.2685,BTC-26APR24-56000-C,0.27656797,0.2725,0.2585,0.2725
0.38025,828938.14,BTC,72011.29,1710223032950,BTC,BTC-28JUN24,77316.26,81.35,30.0,0.0,-1.1719,63.1,0.385,0.3755,BTC-28JUN24-100000-P,0.38019561,0.3795,0.379,0.384
,0.0,BTC,72011.29,1710223032950,BTC,SYN.BTC-5APR24,74093.35500000001,64.55,0.0,0.0,,0.0,,,BTC-5APR24-69000-P,0.03594902,,,
0.05925,838703.62,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,80.22,191.1,0.0,-15.942,114.1,0.061,0.0575,BTC-26APR24-67000-P,0.0608381,0.058,0.058,0.069
0.07225,462607.3,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80619.44,81.71,56.0,0.0,-56.5538,63.1,0.075,0.0695,BTC-27SEP24-140000-C,0.07591666,0.0295,0.0295,0.1815
0.18325,369414.48,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80619.44,74.98,27.5,0.0,-14.6283,24.9,0.186,0.1805,BTC-27SEP24-75000-P,0.17772245,0.178,0.178,0.2095
,0.0,BTC,72011.29,1710223032950,BTC,BTC-29MAR24,73726.02,88.18,0.0,0.0,,0.0,,,BTC-29MAR24-67500-P,0.03932404,,,
0.009,467822.09,BTC,72011.29,1710223032950,BTC,SYN.BTC-14MAR24,72505.58708731517,100.0,440.0,0.0,-41.1765,84.2,0.0095,0.0085,BTC-14MAR24-75500-C,0.01814263,0.01,0.01,0.018
0.06675,1145344.05,BTC,72011.29,1710223032950,BTC,BTC-29MAR24,73732.53,82.8,226.7,0.0,24.7706,14.2,0.0675,0.066,BTC-29MAR24-73000-C,0.07732566,0.068,0.0545,0.0765
0.04625,981388.44,BTC,72011.29,1710223032950,BTC,BTC-29MAR24,73726.02,87.89,282.3,0.0,-22.3214,162.3,0.0485,0.044,BTC-29MAR24-70000-P,0.05252703,0.0435,0.043,0.056
0.03725,392215.23,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,81.15,140.6,0.0,-21.2766,146.3,0.038,0.0365,BTC-26APR24-62000-P,0.03882054,0.037,0.037,0.047
